,common_name,transect,transect_section,observer,day,month,year,period,start_time,end_time,cloud,rain,wind,visibility,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,count,distance_code,notes,Region.Label,...1,species,Family2,Order2,Avibase.ID2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,size_class,bocc5,...36
4580,Herring Gull,17,10,Matthew Morgan,3,5,2024,3,07:40:00,08:22:00,2,1,1,1,Yes,G,7,6,7,3,4,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4581,Herring Gull,20,9,Matthew Morgan,20,6,2024,4,08:00:00,08:37:00,1,1,1,1,Yes,F,1,3,6,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4582,Herring Gull,7,9,Matthew Morgan,18,6,2024,4,07:56:00,08:26:00,1,1,1,1,No,F,1,7,8,3,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4583,Herring Gull,8,1,Matthew Morgan,18,6,2024,4,07:04:00,07:44:00,1,1,1,1,Yes,F,1,7,8,3,4,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4584,Herring Gull,13,5,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,Yes,G,7,6,7,4,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4585,Herring Gull,8,4,Matthew Morgan,31,1,2024,2,09:05:00,09:40:00,2,1,2,1,Yes,F,1,7,8,3,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4586,Herring Gull,12,3,Matthew Morgan,26,1,2024,2,09:00:00,09:39:00,1,1,3,1,Yes,G,8,8,10,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4587,Herring Gull,9,7,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4588,Herring Gull,22,5,Matthew Morgan,13,2,2024,2,08:30:00,08:57:00,3,1,2,2,Yes,F,1,1,2,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4589,Herring Gull,21,10,Africa Gomez,12,5,2024,3,07:50:00,08:21:00,1,1,1,1,No,F,1,3,3,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4590,Herring Gull,8,5,Matthew Morgan,31,1,2024,2,09:05:00,09:40:00,2,1,2,1,Yes,F,1,7,8,2,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4591,Herring Gull,17,10,Matthew Morgan,11,6,2023,1,08:09:00,09:10:00,1,1,2,1,Yes,G,7,6,7,1,4,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4592,Herring Gull,17,10,Matthew Morgan,17,6,2024,4,07:49:00,08:30:00,2,1,1,1,Yes,F,1,3,8,1,4,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4593,Herring Gull,13,3,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,Yes,G,7,6,7,3,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4594,Herring Gull,1,8,Africa Gomez,8,6,2024,4,07:37:00,08:11:00,3,1,1,1,Yes,F,1,3,3,2,2,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4595,Herring Gull,13,5,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,3,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4596,Herring Gull,18,4,Matthew Morgan,27,1,2024,2,09:29:00,10:03:00,1,1,3,1,No,F,1,3,2,3,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4597,Herring Gull,18,5,Matthew Morgan,3,5,2024,3,07:01:00,07:29:00,2,1,1,1,No,F,1,3,2,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4598,Herring Gull,7,7,Matthew Morgan,31,1,2024,2,09:55:00,10:21:00,2,1,2,1,No,F,1,7,8,3,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4599,Herring Gull,1,10,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,1,2,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4600,Herring Gull,7,9,Matthew Morgan/Africa Gomez,14,6,2023,1,07:49:00,08:28:00,1,1,1,1,No,F,1,7,8,1,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4601,Herring Gull,4,6,Matthew Morgan,19,6,2024,4,08:29:00,08:55:00,1,1,1,1,No,F,1,3,6,2,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4602,Herring Gull,3,1,Matthew Morgan,1,2,2024,2,09:05:00,09:45:00,2,1,1,1,Yes,F,1,3,5,1,4,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4603,Herring Gull,18,1,Matthew Morgan,3,5,2024,3,07:01:00,07:29:00,2,1,1,1,No,F,1,3,2,2,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4604,Herring Gull,8,2,Matthew Morgan,18,6,2024,4,07:04:00,07:44:00,1,1,1,1,Yes,F,1,7,8,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4605,Herring Gull,14,10,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,No,F,1,3,8,4,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4606,Herring Gull,7,7,Matthew Morgan,18,6,2024,4,07:56:00,08:26:00,1,1,1,1,No,F,1,7,8,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4607,Herring Gull,9,10,Matthew Morgan,12,6,2024,4,08:20:00,09:04:00,2,1,1,1,No,F,1,5,7,3,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4608,Herring Gull,1,8,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,1,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4609,Herring Gull,1,6,Africa Gomez,4,5,2024,3,07:32:00,08:03:00,3,1,1,1,Yes,F,1,3,3,2,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4610,Herring Gull,9,9,Matthew Morgan,3,2,2024,2,11:00:00,11:47:00,1,1,1,1,No,F,1,5,7,2,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4611,Herring Gull,7,10,Matthew Morgan,18,6,2024,4,07:56:00,08:26:00,1,1,1,1,No,F,1,7,8,2,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4612,Herring Gull,17,8,Matthew Morgan,3,5,2024,3,07:40:00,08:22:00,2,1,1,1,Yes,G,7,6,7,2,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4613,Herring Gull,9,10,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,3,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4614,Herring Gull,5,9,Matthew Morgan,21,6,2024,4,08:08:00,08:30:00,1,1,1,1,No,F,1,5,5,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4615,Herring Gull,17,9,Matthew Morgan,17,6,2024,4,07:49:00,08:30:00,2,1,1,1,Yes,F,1,3,8,4,2,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4616,Herring Gull,1,9,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,1,1,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4617,Herring Gull,3,1,Matthew Morgan,16,6,2023,1,06:39:00,07:33:00,1,1,1,1,Yes,F,1,3,5,1,1,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4618,Herring Gull,13,1,Matthew Morgan,1,5,2024,3,06:56:00,07:44:00,3,1,1,1,Yes,G,7,6,7,3,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4619,Herring Gull,11,9,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,2,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4620,Herring Gull,19,4,Matthew Morgan,3,5,2024,3,07:03:00,07:36:00,2,1,1,1,No,F,1,3,6,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4621,Herring Gull,14,9,Matthew Morgan,22,1,2024,2,09:07:00,11:04:00,2,1,3,1,No,F,1,3,8,4,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4622,Herring Gull,22,1,Matthew Morgan,13,2,2024,2,08:30:00,08:57:00,3,1,2,2,Yes,F,1,1,2,2,4,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4623,Herring Gull,1,8,Africa Gomez,4,5,2024,3,07:32:00,08:03:00,3,1,1,1,Yes,F,1,3,3,1,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4624,Herring Gull,20,6,Matthew Morgan,15,6,2023,1,08:02:00,09:00:00,1,1,1,1,Yes,F,1,3,6,1,4,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4625,Herring Gull,4,7,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,1,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4626,Herring Gull,15,1,Africa Gomez,6,5,2024,3,07:03:00,07:42:00,2,1,1,1,Yes,F,1,3,3,1,4,NA,open,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4627,Herring Gull,6,3,Matthew Morgan,4,5,2024,3,07:10:00,07:40:00,3,1,1,1,Yes,H,3,6,6,4,4,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4628,Herring Gull,11,9,Matthew Morgan,26,1,2024,2,09:47:00,10:20:00,1,1,3,1,No,F,1,5,2,2,2,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4629,Herring Gull,2,5,Africa Gomez,4,5,2024,3,06:55:00,07:20:00,3,1,1,1,No,F,1,3,8,1,2,NA,semi,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4630,Herring Gull,4,10,Matthew Morgan,1,2,2024,2,10:14:00,10:50:00,2,1,1,1,No,F,1,3,5,3,4,NA,closed,53,Larus argentatus,Laridae,Charadriiformes,AVIBASE-8535345B,16,5,10,1,10,70.5,25.3,8.8,18.5,64.9,429,236.3,193.8,54.9,168.5,1091,Dunning,NA,NO,NA,NA,Coastal,3,2,Carnivore,Aquatic predator,Generalist,large,red,NA
4631,House Sparrow,21,9,Africa Gomez,10,6,2023,1,07:40:00,08:04:00,1,1,2,1,No,F,1,3,2,1,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4632,House Sparrow,11,8,Matthew Morgan,12,6,2023,1,08:15:00,08:44:00,1,1,2,1,No,F,1,5,2,4,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4633,House Sparrow,7,7,Matthew Morgan,31,1,2024,2,09:55:00,10:21:00,2,1,2,1,No,F,1,7,8,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4634,House Sparrow,16,10,Africa Gomez,19,6,2024,4,08:00:00,08:25:00,2,1,1,1,No,F,1,3,2,1,4,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4635,House Sparrow,19,3,Matthew Morgan,20,6,2024,4,06:59:00,07:36:00,1,1,1,1,No,F,1,3,6,1,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4636,House Sparrow,11,6,Matthew Morgan,12,6,2024,4,08:06:00,08:34:00,2,1,1,1,No,F,1,5,2,1,4,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4637,House Sparrow,11,8,Matthew Morgan,2,5,2024,3,07:53:00,08:19:00,1,1,2,1,No,F,1,5,2,3,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4638,House Sparrow,2,5,Africa Gomez,13,6,2023,1,07:00:00,07:21:00,1,1,1,1,No,F,1,1,2,1,4,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4639,House Sparrow,4,6,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4640,House Sparrow,13,3,Matthew Morgan,1,5,2024,3,06:56:00,07:44:00,3,1,1,1,Yes,G,7,6,7,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4641,House Sparrow,12,2,Matthew Morgan,12,6,2024,4,07:26:00,07:59:00,2,1,1,1,Yes,G,8,8,10,3,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4642,House Sparrow,21,6,Africa Gomez,12,5,2024,3,07:50:00,08:21:00,1,1,1,1,No,F,1,3,3,1,1,NA,semi,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
4643,House Sparrow,4,10,Matthew Morgan,1,2,2024,2,10:14:00,10:50:00,2,1,1,1,No,F,1,3,5,2,1,NA,closed,54,Passer domesticus,Passeridae,Passeriformes,AVIBASE-240E3390,25,12,13,0,8,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,27.3,57.2,26.5,Dunning,NA,NO,NA,NA,Human Modified,3,1,Herbivore,Granivore,Terrestrial,small,red,NA
