common_name,transect,transect_section,OBs,day,month,year,period,start_time,end_time,cloud,rain,wind,visibility,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,count,notes,Region.Label,...1,species,Family2,Order2,Avibase.ID2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,size_class,bocc5,...36,distbegin,distend,Factor,true_counts
European Goldfinch,1,8,Africa Gomez,13,6,2023,1,07:31:00,07:58:00,1,1,1,1,Yes,F,1,3,8,1,NA,closed,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.163,6.134969325153374
European Goldfinch,9,7,Matthew Morgan/Africa Gomez,9,5,2024,3,08:10:00,08:47:00,1,1,1,1,No,F,1,5,7,1,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
European Goldfinch,8,3,Matthew Morgan/Africa Gomez,14,6,2023,1,06:43:00,07:27:00,1,1,1,1,Yes,F,1,7,8,1,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
European Goldfinch,3,5,Matthew Morgan,7,5,2024,3,07:05:00,07:42:00,3,1,1,1,Yes,F,1,3,5,2,NA,open,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.225,8.88888888888889
European Goldfinch,1,10,Africa Gomez,4,5,2024,3,07:32:00,08:03:00,3,1,1,1,Yes,F,1,3,3,1,NA,closed,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.163,6.134969325153374
European Goldfinch,21,10,Africa Gomez,9,6,2024,4,07:51:00,08:19:00,1,1,2,1,No,F,1,3,3,2,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,11.1731843575419
European Goldfinch,13,1,Matthew Morgan,22,1,2024,2,09:07:00,09:49:00,2,1,3,1,Yes,G,7,6,7,3,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,16.75977653631285
European Goldfinch,20,7,Matthew Morgan,15,6,2023,1,08:02:00,09:00:00,1,1,1,1,Yes,F,1,3,6,2,NA,open,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.225,8.88888888888889
European Goldfinch,20,7,Matthew Morgan,28,1,2024,2,10:22:00,11:09:00,1,1,1,1,Yes,F,1,3,6,2,NA,open,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.225,8.88888888888889
European Goldfinch,8,4,Matthew Morgan,6,5,2024,3,07:03:00,07:47:00,1,1,1,1,Yes,F,1,7,8,2,NA,closed,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.163,12.269938650306749
European Goldfinch,21,9,Africa Gomez,10,6,2023,1,07:40:00,08:04:00,1,1,2,1,No,F,1,3,2,2,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,11.1731843575419
European Goldfinch,21,9,Africa Gomez,12,5,2024,3,07:50:00,08:21:00,1,1,1,1,No,F,1,3,3,1,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,5.58659217877095
European Goldfinch,14,8,Matthew Morgan,22,1,2024,2,10:06:00,11:04:00,2,1,3,1,No,F,1,3,8,5,NA,closed,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.163,30.67484662576687
European Goldfinch,6,5,Matthew Morgan,13,6,2023,1,06:55:00,07:40:00,1,1,1,1,Yes,H,3,6,6,2,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,11.1731843575419
European Goldfinch,17,9,Matthew Morgan,11,6,2023,1,08:09:00,09:10:00,1,1,2,1,Yes,G,7,6,7,5,NA,open,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.225,22.22222222222222
European Goldfinch,6,4,Matthew Morgan,21,6,2024,4,07:21:00,08:00:00,1,1,1,1,Yes,H,3,6,6,3,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,16.75977653631285
European Goldfinch,9,7,Matthew Morgan,3,2,2024,2,11:00:00,11:47:00,1,1,1,1,No,F,1,5,7,3,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,16.75977653631285
European Goldfinch,5,7,Matthew Morgan,4,5,2024,3,07:47:00,08:13:00,3,1,1,1,No,F,1,5,5,4,NA,semi,40,Carduelis carduelis,Fringillidae,Passeriformes,AVIBASE-1B235E00,30,11,19,0,12,15.4,11.2,5.5,7.2,14.7,77.4,25.8,51.6,33.4,48.6,16,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Insessorial,small,green,NA,0,25,0.179,22.3463687150838
European Greenfinch,18,2,Matthew Morgan,3,5,2024,3,07:01:00,07:29:00,2,1,1,1,No,F,1,3,2,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,1,9,Africa Gomez,4,5,2024,3,07:32:00,08:03:00,3,1,1,1,Yes,F,1,3,3,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,6.134969325153374
European Greenfinch,12,1,Matthew Morgan,12,6,2023,1,07:10:00,08:01:00,1,1,2,1,Yes,G,8,8,10,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,25,100,0.179,5.58659217877095
European Greenfinch,14,8,Matthew Morgan,1,5,2024,3,08:01:00,08:48:00,3,1,1,1,No,F,1,3,8,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,6.134969325153374
European Greenfinch,4,7,Matthew Morgan,7,5,2024,3,08:14:00,08:49:00,3,1,1,1,No,F,1,3,6,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,20,7,Matthew Morgan,28,1,2024,2,10:22:00,11:09:00,1,1,1,1,Yes,F,1,3,6,1,NA,open,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.225,4.444444444444445
European Greenfinch,2,5,Africa Gomez,4,5,2024,3,06:55:00,07:20:00,3,1,1,1,No,F,1,3,8,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,21,8,Africa Gomez,9,6,2024,4,07:51:00,08:19:00,1,1,2,1,No,F,1,3,3,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,21,6,Africa Gomez,9,6,2024,4,07:51:00,08:19:00,1,1,2,1,No,F,1,3,3,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,1,6,Africa Gomez,4,5,2024,3,07:32:00,08:03:00,3,1,1,1,Yes,F,1,3,3,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,14,8,Matthew Morgan,22,1,2024,2,10:06:00,11:04:00,2,1,3,1,No,F,1,3,8,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,6.134969325153374
European Greenfinch,6,3,Matthew Morgan,21,6,2024,4,07:21:00,08:00:00,1,1,1,1,Yes,H,3,6,6,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,1,8,Africa Gomez,4,5,2024,3,07:32:00,08:03:00,3,1,1,1,Yes,F,1,3,3,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,25,100,0.163,6.134969325153374
European Greenfinch,17,9,Matthew Morgan,3,5,2024,3,07:40:00,08:22:00,2,1,1,1,Yes,G,7,6,7,1,NA,open,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.225,4.444444444444445
European Greenfinch,9,8,Matthew Morgan/Africa Gomez,9,5,2024,3,08:10:00,08:47:00,1,1,1,1,No,F,1,5,7,3,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,16.75977653631285
European Greenfinch,21,9,Africa Gomez,9,6,2024,4,07:51:00,08:19:00,1,1,2,1,No,F,1,3,3,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,8,4,Matthew Morgan/Africa Gomez,14,6,2023,1,06:43:00,07:27:00,1,1,1,1,Yes,F,1,7,8,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,25,100,0.163,6.134969325153374
European Greenfinch,1,8,Africa Gomez,13,6,2023,1,07:31:00,07:58:00,1,1,1,1,Yes,F,1,3,8,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,6.134969325153374
European Greenfinch,2,4,Africa Gomez,4,5,2024,3,06:55:00,07:20:00,3,1,1,1,No,F,1,3,8,2,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,11.1731843575419
European Greenfinch,17,9,Matthew Morgan,11,6,2023,1,08:09:00,09:10:00,1,1,2,1,Yes,G,7,6,7,1,NA,open,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,25,100,0.225,4.444444444444445
European Greenfinch,8,2,Matthew Morgan,6,5,2024,3,07:03:00,07:47:00,1,1,1,1,Yes,F,1,7,8,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,8,3,Matthew Morgan,6,5,2024,3,07:03:00,07:47:00,1,1,1,1,Yes,F,1,7,8,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,22,2,Africa Gomez,10,6,2023,1,06:57:00,07:19:00,1,1,2,1,Yes,F,1,7,7,1,NA,open,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.225,4.444444444444445
European Greenfinch,13,2,Matthew Morgan,11,6,2024,4,06:57:00,07:37:00,2,1,1,1,Yes,G,7,6,7,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,8,3,Matthew Morgan,18,6,2024,4,07:04:00,07:44:00,1,1,1,1,Yes,F,1,7,8,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,19,3,Matthew Morgan,15,6,2023,1,07:08:00,07:50:00,1,1,1,1,No,F,1,3,6,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,6.134969325153374
European Greenfinch,22,1,Africa Gomez,12,5,2024,3,06:58:00,07:26:00,1,1,1,1,Yes,F,1,1,1,1,NA,open,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.225,4.444444444444445
European Greenfinch,12,4,Matthew Morgan,12,6,2023,1,07:10:00,08:01:00,1,1,2,1,Yes,G,8,8,10,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,21,10,Africa Gomez,10,6,2023,1,07:40:00,08:04:00,1,1,2,1,No,F,1,3,2,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,11,7,Matthew Morgan,12,6,2024,4,08:06:00,08:34:00,2,1,1,1,No,F,1,5,2,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,6.134969325153374
European Greenfinch,6,3,Matthew Morgan,13,6,2023,1,06:55:00,07:40:00,1,1,1,1,Yes,H,3,6,6,3,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,16.75977653631285
European Greenfinch,17,9,Matthew Morgan,17,6,2024,4,07:49:00,08:30:00,2,1,1,1,Yes,F,1,3,8,1,NA,open,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.225,4.444444444444445
European Greenfinch,1,6,Africa Gomez,28,1,2024,2,09:41:00,10:19:00,1,1,1,1,Yes,F,1,3,3,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,2,3,Africa Gomez,4,5,2024,3,06:55:00,07:20:00,3,1,1,1,No,F,1,3,8,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,6.134969325153374
European Greenfinch,12,4,Matthew Morgan,2,5,2024,3,06:58:00,07:48:00,1,1,1,1,Yes,G,8,8,10,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,12,2,Matthew Morgan,12,6,2023,1,07:10:00,08:01:00,1,1,2,1,Yes,G,8,8,10,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,25,100,0.179,5.58659217877095
European Greenfinch,9,9,Matthew Morgan,17,6,2023,1,08:26:00,09:12:00,1,1,1,1,No,F,1,5,7,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,6,4,Matthew Morgan,21,6,2024,4,07:21:00,08:00:00,1,1,1,1,Yes,H,3,6,6,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,12,2,Matthew Morgan,12,6,2023,1,07:10:00,08:01:00,1,1,2,1,Yes,G,8,8,10,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,2,4,Africa Gomez,4,5,2024,3,06:55:00,07:20:00,3,1,1,1,No,F,1,3,8,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,25,100,0.179,5.58659217877095
European Greenfinch,19,5,Matthew Morgan,15,6,2023,1,07:08:00,07:50:00,1,1,1,1,No,F,1,3,6,1,NA,semi,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.179,5.58659217877095
European Greenfinch,10,5,Matthew Morgan,17,6,2023,1,07:10:00,08:06:00,1,1,1,1,Yes,F,1,3,8,1,NA,open,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.225,4.444444444444445
European Greenfinch,16,6,Africa Gomez,6,5,2024,3,07:59:00,08:28:00,2,1,1,1,No,F,1,3,2,1,NA,closed,41,Chloris chloris,Fringillidae,Passeriformes,AVIBASE-65BD2033,30,14,16,0,8,14.4,11,7.6,8.8,17.3,85.3,27.8,57.4,32.5,55.7,26,Dunning,NA,NO,NA,NA,Woodland,2,1,Herbivore,Granivore,Generalist,small,red,NA,0,25,0.163,6.134969325153374
