observer,day,month,year,period,start_time,end_time,cloud,rain,wind ,visibility,transect,water,level_1_habitat,level_2_habitat,level_3_habitat,level_4_habitat,transect_section,species,count,distance_code,notes
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,European Starling,11,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,Common Wood-Pigeon,2,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,European Goldfinch,12,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,European Starling,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,European Robin,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,House Sparrow,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,Eurasian Blackbird,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,Eurasian Wren,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,Dunnock,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,Common Wood-Pigeon,3,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,Long-tailed Tit,3,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,Eurasian Wren,2,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,1,Herring Gull,2,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,European Greenfinch,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Common Wood-Pigeon,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Linnet,3,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Bullfinch,4,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Collared-Dove,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Great Tit,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Song Thrush ,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Rock Pigeon,4,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Common Wood-Pigeon,1,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Blue Tit,1,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Carrion Crow,2,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,European Robin,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Blackbird,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Wren,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Blue Tit,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,European Goldfinch,4,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Magpie,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,European Starling,1,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,European Goldfinch,7,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Blackbird,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Common Chaffinch,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Magpie,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Dunnock,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Carrion Crow,1,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Eurasian Magpie,1,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,Common Wood-Pigeon,2,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,European Starling,1,3,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,2,European Starling,2,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Common Chiffchaff,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,European Robin,4,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Great Tit,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Eurasian Blackbird,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Song Thrush,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Eurasian Wren,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Long-tailed Tit,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Stock Dove,4,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,European Goldfinch,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Common Wood-Pigeon,2,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Common Wood-Pigeon,1,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,4,Rock Pigeon,3,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Lesser Black-backed Gull,2,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Great Tit,2,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Eurasian Wren,3,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,European Goldfinch,6,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Mallard,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Eurasian Magpie,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Willow Warbler,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Eurasian Blackcap,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,European Greenfinch,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Eurasian Blackbird,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,European Robin,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Common Wood-Pigeon,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Eurasian Wren,1,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Carrion Crow,1,4,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Eurasian Blackbird,1,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Stock Dove,1,2,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Eurasian Blackbird,1,3,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,3,Common Chiffchaff,1,3,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,5,Eurasian Wren,4,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,5,Eurasian Blackbird,3,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,5,Common Wood-Pigeon,5,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,5,European Robin,2,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,5,Eurasian Blackcap,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,5,Great Tit,3,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,5,European Goldfinch,12,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,5,Common Chaffinch,1,1,
Matthew Morgan,6,5,2024,3,07:03,07:47,1,1,1,1,8,Yes,F,1,7,8,5,Eurasian Magpie,1,3,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Lesser Black-backed Gull,1,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Common Wood-Pigeon,3,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Eurasian Blackcap,1,2,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Eurasian Magpie,1,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Eurasian Wren,3,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Greater Whitethroat,3,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Eurasian Blackbird,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Eurasian Reed Warbler,3,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Common Wood-Pigeon,4,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Eurasian Magpie,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Long-tailed Tit,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Carrion Crow,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Dunnock,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Eurasian Blackbird,3,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Great Tit,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Common Chiffchaff,2,2,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,6,Herring Gull,2,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Herring Gull,3,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,European Starling,2,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Lesser Black-backed Gull,2,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Rock Pigeon,2,2,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Carrion Crow,2,2,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Eurasian Blackcap,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Eurasian Wren,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Common Chiffchaff,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Eurasian Collared-Dove,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Great Tit,2,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,European Greenfinch,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,7,Eurasian Blackbird,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,Lesser Black-backed Gull,1,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,Eurasian Wren,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,Eurasian Reed Warbler,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,Common Wood-Pigeon,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,European Robin,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,European Goldfinch,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,Eurasian Collared-Dove,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,Eurasian Blackbird,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,Common Chaffinch,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,Eurasian Blackcap,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,8,Long-tailed Tit,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,9,Barn Swallow,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,9,Eurasian Wren,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,9,House Sparrow,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,9,European Robin,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,9,Eurasian Collared-Dove,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,9,Eurasian Blue Tit,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,9,Rock Pigeon,2,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,9,Herring Gull,1,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,Eurasian Wren,3,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,Common Wood-Pigeon,5,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,Eurasian Blue Tit,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,Eurasian Blackcap,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,Dunnock,1,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,European Robin,4,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,Eurasian Blackbird,2,1,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,European Goldfinch,3,4,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,Common Chiffchaff,1,2,
Matthew Morgan,6,5,2024,3,07:58,08:36,1,1,1,1,7,No,F,1,7,8,10,Common Wood-Pigeon,2,2,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,European Robin,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Eurasian Wren,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Eurasian Collared-Dove,1,2,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Graylag Goose,9,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Mallard,11,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Mallard,2,1,was domestic
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Eurasian Blackbird,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Common Wood-Pigeon,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Eurasian Moorhen,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Eurasian Coot,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Eurasian Blackcap,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Common Chiffchaff,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Carrion Crow,1,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Common Wood-Pigeon,4,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,1,Eurasian Coot,1,2,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,2,Eurasian Blackbird,1,2,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,2,Eurasian Moorhen,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,2,Carrion Crow,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,2,Dunnock,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,2,Eurasian Wren,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,2,Eurasian Coot,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,2,Common Wood-Pigeon,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,2,European Robin,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,2,Common Wood-Pigeon,3,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,European Starling,1,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Common Wood-Pigeon,3,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Eurasian Linnet,1,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,European Robin,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Song Thrush ,1,2,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Lesser Whitethroat,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Eurasian Blackcap,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Great Tit,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Eurasian Blackbird,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Willow Warbler,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Greater Whitethroat,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Dunnock,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Carrion Crow,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Eurasian Wren,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Common Wood-Pigeon,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Common Wood-Pigeon,2,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Herring Gull,1,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Carrion Crow,1,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,3,Ring-necked Pheasant,1,3,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Ring-necked Pheasant,1,3,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Herring Gull,1,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Lesser Black-backed Gull,1,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Carrion Crow,2,3,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Willow Warbler,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Eurasian Wren,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Sedge Warbler,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,European Robin,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Dunnock,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Greater Whitethroat,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Eurasian Blackbird,5,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Graylag Goose,4,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Common Chiffchaff,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Eurasian Blackcap,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Eurasian Linnet,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Sedge Warbler,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,4,Great Tit,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Mallard,2,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Eurasian Skylark,1,4,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Common Wood-Pigeon,3,2,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Eurasian Linnet,4,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Common Wood-Pigeon,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Sedge Warbler,3,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Gray Heron,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Eurasian Wren,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Eurasian Blackbird,1,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,Greater Whitethroat,2,1,
Matthew Morgan/Africa Gomez,9,5,2024,3,06:53,07:36,1,1,1,1,10,Yes,F,1,3,8,5,European Goldfinch,2,4,
